voter_name,affiliation,year,award,player,points_given,num_ballots,tot_pts,avg_pts,abs_pt_diff,sq_pt_diff
Al McCoy,KTAR Radio,2014,MVP,Tony Parker,5,125,21,0.12903225806451613,4.870967741935484,23.726326742976067
Alan Horton,WCCO 830-AM,2014,MVP,Blake Griffin,5,125,434,3.4596774193548385,1.5403225806451615,2.37259365244537
Andy Vasquez,Bergen Record,2014,MVP,Joakim Noah,5,125,322,2.556451612903226,2.443548387096774,5.970928720083246
Anthony Slater,Oklahoman,2014,MVP,Blake Griffin,5,125,434,3.4596774193548385,1.5403225806451615,2.37259365244537
Bill Land,Spurs Television,2014,MVP,LeBron James,10,125,891,7.104838709677419,2.895161290322581,8.381958896982312
Bill Oram,Orange County Register,2014,MVP,Blake Griffin,5,125,434,3.4596774193548385,1.5403225806451615,2.37259365244537
Bill Reiter,Foxsports.com,2014,MVP,Blake Griffin,5,125,434,3.4596774193548385,1.5403225806451615,2.37259365244537
Bill Schoening,WOAI Radio,2014,MVP,James Harden,5,125,85,0.6451612903225806,4.354838709677419,18.964620187304888
Bill Simmons,Grantland,2014,MVP,Blake Griffin,5,125,434,3.4596774193548385,1.5403225806451615,2.37259365244537
Bill Worrell,Comcast SportsNet Houston,2014,MVP,James Harden,5,125,85,0.6451612903225806,4.354838709677419,18.964620187304888
Bob Cooney,Philadelphia Daily News,2014,MVP,Kevin Love,5,125,25,0.16129032258064516,4.838709677419355,23.41311134235172
Bob Fitzgerald,Comcast SportsNet Bay Area,2014,MVP,LeBron James,10,125,891,7.104838709677419,2.895161290322581,8.381958896982312
Bob Rathbun,Fox Sports South,2014,MVP,Blake Griffin,5,125,434,3.4596774193548385,1.5403225806451615,2.37259365244537
Brendan Brown,MSG Network,2014,MVP,James Harden,5,125,85,0.6451612903225806,4.354838709677419,18.964620187304888
Brian Davis,Fox Sports Oklahoma,2014,MVP,James Harden,3,125,85,0.6612903225806451,2.338709677419355,5.469562955254943
Brian Sieman,KFWB News Talk 980 AM/KWKW,2014,MVP,Blake Griffin,5,125,434,3.4596774193548385,1.5403225806451615,2.37259365244537
Brian Wheeler,Fox Sports Radio/620AM,2014,MVP,Chris Paul,5,125,45,0.3225806451612903,4.67741935483871,21.878251821019774
Brian Windhorst,ESPN.com,2014,MVP,Blake Griffin,5,125,434,3.4596774193548385,1.5403225806451615,2.37259365244537
Candace Buckner,Indianapolis Star,2014,MVP,Kevin Love,5,125,25,0.16129032258064516,4.838709677419355,23.41311134235172
Cedric Maxwell,WEEI Radio,2014,MVP,Chris Paul,5,125,45,0.3225806451612903,4.67741935483871,21.878251821019774
Charles Gardner,Milwaukee Journal Sentinel,2014,MVP,Joakim Noah,5,125,322,2.556451612903226,2.443548387096774,5.970928720083246
Chris Broussard,ESPN The Magazine,2014,MVP,Stephen Curry,3,125,66,0.5080645161290323,2.491935483870968,6.209742455775236
Chris Dempsey,Denver Post,2014,MVP,James Harden,3,125,85,0.6612903225806451,2.338709677419355,5.469562955254943
Chris Denari,Fox Sports Indiana,2014,MVP,Kevin Love,3,125,25,0.1774193548387097,2.8225806451612905,7.966961498439127
Chris Mannix,Sports Illustrated,2014,MVP,Joakim Noah,5,125,322,2.556451612903226,2.443548387096774,5.970928720083246
Chris Marlowe,Altitude Sports & Entertainment,2014,MVP,Blake Griffin,5,125,434,3.4596774193548385,1.5403225806451615,2.37259365244537
Chris Sheridan,Sheridanhoops.com,2014,MVP,Blake Griffin,7,125,434,3.443548387096774,3.556451612903226,12.648348074921957
Dan Woike,Orange County Register,2014,MVP,Blake Griffin,5,125,434,3.4596774193548385,1.5403225806451615,2.37259365244537
Darnell Mayberry,Oklahoman,2014,MVP,James Harden,3,125,85,0.6612903225806451,2.338709677419355,5.469562955254943
Dave Johnson,106.7 The Fan,2014,MVP,James Harden,5,125,85,0.6451612903225806,4.354838709677419,18.964620187304888
David Aldridge,TNT,2014,MVP,Tim Duncan,3,125,21,0.14516129032258066,2.8548387096774195,8.150104058272634
Dei Lynam,Comcast SportsNet,2014,MVP,Paul George,3,125,33,0.24193548387096775,2.758064516129032,7.606919875130072
Dennis Neumann,ESPN 580 AM,2014,MVP,Joakim Noah,5,125,322,2.556451612903226,2.443548387096774,5.970928720083246
Diamond Leung,Bay Area News Group/Contra Costa Times,2014,MVP,Blake Griffin,5,125,434,3.4596774193548385,1.5403225806451615,2.37259365244537
Dominique Wilkins,Fox Sports South,2014,MVP,Chris Paul,5,125,45,0.3225806451612903,4.67741935483871,21.878251821019774
Doug Smith,Toronto Star,2014,MVP,Joakim Noah,5,125,322,2.556451612903226,2.443548387096774,5.970928720083246
Dwain Price,Ft. Worth Star Telegam,2014,MVP,Tony Parker,5,125,21,0.12903225806451613,4.870967741935484,23.726326742976067
Eddie Sefko,Dallas Morning News,2014,MVP,James Harden,5,125,85,0.6451612903225806,4.354838709677419,18.964620187304888
Eric Hasseltine,92.9 FM ESPN/680 AM,2014,MVP,LaMarcus Aldridge,5,125,26,0.1693548387096774,4.830645161290323,23.33513267429761
Eric Smith,SportsNet 590 The Fan,2014,MVP,Joakim Noah,5,125,322,2.556451612903226,2.443548387096774,5.970928720083246
Ernie Johnson,TNT,2014,MVP,Blake Griffin,5,125,434,3.4596774193548385,1.5403225806451615,2.37259365244537
Fran Blinebury,NBA.com,2014,MVP,Joakim Noah,5,125,322,2.556451612903226,2.443548387096774,5.970928720083246
Frank Isola,New York Daily News,2014,MVP,Blake Griffin,5,125,434,3.4596774193548385,1.5403225806451615,2.37259365244537
Fred McLeod,Fox Sports Ohio,2014,MVP,James Harden,3,125,85,0.6612903225806451,2.338709677419355,5.469562955254943
Gary Gerould,CSN-CA,2014,MVP,Joakim Noah,5,125,322,2.556451612903226,2.443548387096774,5.970928720083246
Gary Washburn,Boston Globe,2014,MVP,Al Jefferson,5,125,34,0.23387096774193547,4.766129032258065,22.7159859521332
George Blaha,WXYT / Fox Sports Detroit,2014,MVP,Kevin Love,3,125,25,0.1774193548387097,2.8225806451612905,7.966961498439127
Glenn Consor,106.7 The Fan,2014,MVP,Chris Paul,3,125,45,0.3387096774193548,2.661290322580645,7.082466181061394
Grant Napear,CSN-CA,2014,MVP,LeBron James,10,125,891,7.104838709677419,2.895161290322581,8.381958896982312
Howard Beck,Bleacher Report,2014,MVP,Joakim Noah,5,125,322,2.556451612903226,2.443548387096774,5.970928720083246
Hubie Brown,ESPN,2014,MVP,Tim Duncan,3,125,21,0.14516129032258066,2.8548387096774195,8.150104058272634
Ira Winderman,South Florida Sun Sentinel,2014,MVP,Blake Griffin,5,125,434,3.4596774193548385,1.5403225806451615,2.37259365244537
Israel Gutierrez,ESPN.com,2014,MVP,Stephen Curry,3,125,66,0.5080645161290323,2.491935483870968,6.209742455775236
JA Adande,ESPN.com,2014,MVP,James Harden,3,125,85,0.6612903225806451,2.338709677419355,5.469562955254943
Jason Jones,Sacramento Bee,2014,MVP,Blake Griffin,5,125,434,3.4596774193548385,1.5403225806451615,2.37259365244537
Jason Lloyd,Akron Beacon Journal,2014,MVP,LaMarcus Aldridge,3,125,26,0.18548387096774194,2.814516129032258,7.921501040582726
Jeff McDonald,San Antonio Express-News,2014,MVP,James Harden,3,125,85,0.6612903225806451,2.338709677419355,5.469562955254943
Jeff Turner,Fox Sports Florida,2014,MVP,James Harden,3,125,85,0.6612903225806451,2.338709677419355,5.469562955254943
Jeff Zillgitt,USA Today,2014,MVP,Blake Griffin,5,125,434,3.4596774193548385,1.5403225806451615,2.37259365244537
Jerry Zgoda,Minneapolis Star Tribune,2014,MVP,Joakim Noah,5,125,322,2.556451612903226,2.443548387096774,5.970928720083246
Jim Paschke,Fox Sports Wisconsin,2014,MVP,James Harden,5,125,85,0.6451612903225806,4.354838709677419,18.964620187304888
Jim Petersen,Fox Sports North,2014,MVP,Joakim Noah,5,125,322,2.556451612903226,2.443548387096774,5.970928720083246
Jody Genessy,Deseret News,2014,MVP,Joakim Noah,5,125,322,2.556451612903226,2.443548387096774,5.970928720083246
Joe Cowley,Chicago Sun-Times,2014,MVP,Joakim Noah,5,125,322,2.556451612903226,2.443548387096774,5.970928720083246
Joe Freeman,The Oregonian,2014,MVP,Chris Paul,3,125,45,0.3387096774193548,2.661290322580645,7.082466181061394
Joe Goodman,Miami Herald,2014,MVP,Tim Duncan,5,125,21,0.12903225806451613,4.870967741935484,23.726326742976067
Joel Meyers,Fox Sports New Orleans,2014,MVP,Stephen Curry,3,125,66,0.5080645161290323,2.491935483870968,6.209742455775236
John Reid,New Orleans Times Picayune,2014,MVP,Joakim Noah,5,125,322,2.556451612903226,2.443548387096774,5.970928720083246
Jon Barry,ESPN Radio,2014,MVP,Blake Griffin,5,125,434,3.4596774193548385,1.5403225806451615,2.37259365244537
Jonathan Feigen,Houston Chronicle,2014,MVP,James Harden,3,125,85,0.6612903225806451,2.338709677419355,5.469562955254943
K.C. Johnson,Chicago Tribune,2014,MVP,Joakim Noah,5,125,322,2.556451612903226,2.443548387096774,5.970928720083246
Keith Pompey,Philadelphia Inquirer,2014,MVP,Chris Paul,3,125,45,0.3387096774193548,2.661290322580645,7.082466181061394
Ken Berger,CBSSports.com,2014,MVP,Blake Griffin,5,125,434,3.4596774193548385,1.5403225806451615,2.37259365244537
Kevin Arnovitz,ESPN.com,2014,MVP,Stephen Curry,5,125,66,0.49193548387096775,4.508064516129032,20.322645681581683
Kevin Calabro,ESPN Radio,2014,MVP,Blake Griffin,5,125,434,3.4596774193548385,1.5403225806451615,2.37259365244537
Kevin Ding,Bleacher Report,2014,MVP,Stephen Curry,3,125,66,0.5080645161290323,2.491935483870968,6.209742455775236
Lang Whitaker,NBA.com,2014,MVP,Blake Griffin,5,125,434,3.4596774193548385,1.5403225806451615,2.37259365244537
Marc Spears,Yahoo! Sports,2014,MVP,Tony Parker,3,125,21,0.14516129032258066,2.8548387096774195,8.150104058272634
Marc Stein,ESPN.com,2014,MVP,Blake Griffin,5,125,434,3.4596774193548385,1.5403225806451615,2.37259365244537
Mark Boyle,WIBC,2014,MVP,Blake Griffin,5,125,434,3.4596774193548385,1.5403225806451615,2.37259365244537
Mark Followill,TXA-21/Fox Sports Net,2014,MVP,Stephen Curry,5,125,66,0.49193548387096775,4.508064516129032,20.322645681581683
Marv Albert,TNT,2014,MVP,Joakim Noah,5,125,322,2.556451612903226,2.443548387096774,5.970928720083246
Mary Schmitt Boyer,Cleveland Plain Dealer,2014,MVP,Blake Griffin,5,125,434,3.4596774193548385,1.5403225806451615,2.37259365244537
Matt Devlin,SportsNet/TSN,2014,MVP,Blake Griffin,5,125,434,3.4596774193548385,1.5403225806451615,2.37259365244537
Matt Winer,NBA TV,2014,MVP,Joakim Noah,5,125,322,2.556451612903226,2.443548387096774,5.970928720083246
Michael Wallace,ESPN.com,2014,MVP,Blake Griffin,5,125,434,3.4596774193548385,1.5403225806451615,2.37259365244537
Michael Wilbon,ESPN,2014,MVP,Blake Griffin,5,125,434,3.4596774193548385,1.5403225806451615,2.37259365244537
Mike Breen,ABC Sports,2014,MVP,Blake Griffin,5,125,434,3.4596774193548385,1.5403225806451615,2.37259365244537
Mike Monroe,San Antonio Express-News,2014,MVP,LaMarcus Aldridge,3,125,26,0.18548387096774194,2.814516129032258,7.921501040582726
Mike Rice,Comcast SportsNet NW,2014,MVP,LaMarcus Aldridge,5,125,26,0.1693548387096774,4.830645161290323,23.33513267429761
Mike Tirico,ESPN,2014,MVP,Stephen Curry,3,125,66,0.5080645161290323,2.491935483870968,6.209742455775236
Mitch Lawrence,New York Daily News,2014,MVP,James Harden,3,125,85,0.6612903225806451,2.338709677419355,5.469562955254943
NBA Fan Vote,NBA.com Fan Vote,2014,MVP,Blake Griffin,5,125,434,3.4596774193548385,1.5403225806451615,2.37259365244537
Paul Coro,Arizona Republic,2014,MVP,Blake Griffin,5,125,434,3.4596774193548385,1.5403225806451615,2.37259365244537
Pete Pranica,Fox Sports Tennessee,2014,MVP,Stephen Curry,3,125,66,0.5080645161290323,2.491935483870968,6.209742455775236
Ralph Lawler,Prime Ticket,2014,MVP,Blake Griffin,5,125,434,3.4596774193548385,1.5403225806451615,2.37259365244537
Ric Bucher,Bleacher Report,2014,MVP,Chris Paul,3,125,45,0.3387096774193548,2.661290322580645,7.082466181061394
Rick Bonnell,Charlotte Observer,2014,MVP,Stephen Curry,3,125,66,0.5080645161290323,2.491935483870968,6.209742455775236
Ron Boone,ROOT Sports,2014,MVP,Blake Griffin,5,125,434,3.4596774193548385,1.5403225806451615,2.37259365244537
Ron Tillery,Memphis Commercial Appeal,2014,MVP,Chris Paul,5,125,45,0.3225806451612903,4.67741935483871,21.878251821019774
Rusty Simmons,San Francisco Chronicle,2014,MVP,Blake Griffin,5,125,434,3.4596774193548385,1.5403225806451615,2.37259365244537
Sam Amick,USA Today,2014,MVP,Blake Griffin,5,125,434,3.4596774193548385,1.5403225806451615,2.37259365244537
Sam Smith,Bulls.com,2014,MVP,Joakim Noah,5,125,322,2.556451612903226,2.443548387096774,5.970928720083246
Scott Hastings,Altitude Sports & Entertainment,2014,MVP,Blake Griffin,5,125,434,3.4596774193548385,1.5403225806451615,2.37259365244537
Sean Deveney,The Sporting News,2014,MVP,Blake Griffin,5,125,434,3.4596774193548385,1.5403225806451615,2.37259365244537
Sean Kelley,Pelicans Radio,2014,MVP,Chris Paul,5,125,45,0.3225806451612903,4.67741935483871,21.878251821019774
Shaun Powell,Sports on Earth,2014,MVP,Blake Griffin,5,125,434,3.4596774193548385,1.5403225806451615,2.37259365244537
Stephanie Ready,SportSouth,2014,MVP,Al Jefferson,3,125,34,0.25,2.75,7.5625
Steve Aschburner,NBA.com,2014,MVP,Blake Griffin,5,125,434,3.4596774193548385,1.5403225806451615,2.37259365244537
Steve Buckhantz,Comcast SportsNet,2014,MVP,Al Jefferson,5,125,34,0.23387096774193547,4.766129032258065,22.7159859521332
Steve Holman,Hawks Radio Network,2014,MVP,LeBron James,10,125,891,7.104838709677419,2.895161290322581,8.381958896982312
Steve Kerr,TNT,2014,MVP,Blake Griffin,5,125,434,3.4596774193548385,1.5403225806451615,2.37259365244537
Steve Martin,Bobcats Radio,2014,MVP,James Harden,5,125,85,0.6451612903225806,4.354838709677419,18.964620187304888
Ted Davis,WTMJ Radio,2014,MVP,Paul George,5,125,33,0.22580645161290322,4.774193548387097,22.79292403746098
Tim Bontemps,New York Post,2014,MVP,Joakim Noah,5,125,322,2.556451612903226,2.443548387096774,5.970928720083246
Tim Capstraw,WFAN (660),2014,MVP,Blake Griffin,5,125,434,3.4596774193548385,1.5403225806451615,2.37259365244537
Tim Kempton,KTAR Radio,2014,MVP,Blake Griffin,5,125,434,3.4596774193548385,1.5403225806451615,2.37259365244537
Tom Heinsohn,Comcast SportsNet,2014,MVP,Blake Griffin,5,125,434,3.4596774193548385,1.5403225806451615,2.37259365244537
Vince Ellis,Detroit Free Press,2014,MVP,Joakim Noah,5,125,322,2.556451612903226,2.443548387096774,5.970928720083246
Vincent Goodwill,Detroit News,2014,MVP,Stephen Curry,3,125,66,0.5080645161290323,2.491935483870968,6.209742455775236
Zach Lowe,Grantland,2014,MVP,Stephen Curry,5,125,66,0.49193548387096775,4.508064516129032,20.322645681581683
A. Sherrod Blakely,Comcast SportsNet,2014,ROY,Mason Plumlee,5,124,58,0.43089430894308944,4.569105691056911,20.87672681604865
Aaron Falk,Salt Lake Tribune,2014,ROY,Trey Burke,3,124,96,0.7560975609756098,2.2439024390243905,5.035098155859608
Adrian Chavarria,KEYH 850 AM,2014,ROY,Michael Carter-Williams,5,124,569,4.585365853658536,0.4146341463414638,0.17192147531231441
Al Iannazzone,Newsday,2014,ROY,Mason Plumlee,1,124,58,0.4634146341463415,0.5365853658536586,0.28792385484830463
Al McCoy,KTAR Radio,2014,ROY,Trey Burke,3,124,96,0.7560975609756098,2.2439024390243905,5.035098155859608
Alan Horton,WCCO 830-AM,2014,ROY,Victor Oladipo,5,124,364,2.9186991869918697,2.0813008130081303,4.331813074228304
Anthony Slater,Oklahoman,2014,ROY,Mason Plumlee,1,124,58,0.4634146341463415,0.5365853658536586,0.28792385484830463
Bill Land,Spurs Television,2014,ROY,Michael Carter-Williams,5,124,569,4.585365853658536,0.4146341463414638,0.17192147531231441
Bill Reiter,Foxsports.com,2014,ROY,Michael Carter-Williams,5,124,569,4.585365853658536,0.4146341463414638,0.17192147531231441
Bill Schoening,WOAI Radio,2014,ROY,Michael Carter-Williams,5,124,569,4.585365853658536,0.4146341463414638,0.17192147531231441
Bill Simmons,Grantland,2014,ROY,Victor Oladipo,5,124,364,2.9186991869918697,2.0813008130081303,4.331813074228304
Bob Cooney,Philadelphia Daily News,2014,ROY,Michael Carter-Williams,5,124,569,4.585365853658536,0.4146341463414638,0.17192147531231441
Bob Rathbun,Fox Sports South,2014,ROY,Gorgui Dieng,1,124,3,0.016260162601626018,0.983739837398374,0.9677440676845793
Brian Davis,Fox Sports Oklahoma,2014,ROY,Giannis Antetokounmpo,1,124,1,0,1,1
Brian Sieman,KFWB News Talk 980 AM/KWKW,2014,ROY,Michael Carter-Williams,5,124,569,4.585365853658536,0.4146341463414638,0.17192147531231441
Brian Wheeler,Fox Sports Radio/620AM,2014,ROY,Michael Carter-Williams,5,124,569,4.585365853658536,0.4146341463414638,0.17192147531231441
Brian Windhorst,ESPN.com,2014,ROY,Mason Plumlee,1,124,58,0.4634146341463415,0.5365853658536586,0.28792385484830463
Candace Buckner,Indianapolis Star,2014,ROY,Mason Plumlee,3,124,58,0.44715447154471544,2.5528455284552845,6.5170202921541405
Charles Gardner,Milwaukee Journal Sentinel,2014,ROY,Trey Burke,3,124,96,0.7560975609756098,2.2439024390243905,5.035098155859608
Chris Broussard,ESPN The Magazine,2014,ROY,Michael Carter-Williams,5,124,569,4.585365853658536,0.4146341463414638,0.17192147531231441
Chris Dempsey,Denver Post,2014,ROY,Michael Carter-Williams,5,124,569,4.585365853658536,0.4146341463414638,0.17192147531231441
Chris Denari,Fox Sports Indiana,2014,ROY,Michael Carter-Williams,5,124,569,4.585365853658536,0.4146341463414638,0.17192147531231441
Chris Haynes,Comcast SportsNet NW,2014,ROY,Michael Carter-Williams,5,124,569,4.585365853658536,0.4146341463414638,0.17192147531231441
Chris Mannix,Sports Illustrated,2014,ROY,Mason Plumlee,1,124,58,0.4634146341463415,0.5365853658536586,0.28792385484830463
Chris Marlowe,Altitude Sports & Entertainment,2014,ROY,Michael Carter-Williams,5,124,569,4.585365853658536,0.4146341463414638,0.17192147531231441
Chris Sheridan,Sheridanhoops.com,2014,ROY,Mason Plumlee,1,124,58,0.4634146341463415,0.5365853658536586,0.28792385484830463
Dan Woike,Orange County Register,2014,ROY,Mason Plumlee,1,124,58,0.4634146341463415,0.5365853658536586,0.28792385484830463
Dave McMenamin,ESPNLosAngeles.com,2014,ROY,Michael Carter-Williams,5,124,569,4.585365853658536,0.4146341463414638,0.17192147531231441
David Aldridge,TNT,2014,ROY,Victor Oladipo,5,124,364,2.9186991869918697,2.0813008130081303,4.331813074228304
David Mayo,Mlive Media Group,2014,ROY,Michael Carter-Williams,5,124,569,4.585365853658536,0.4146341463414638,0.17192147531231441
Dei Lynam,Comcast SportsNet,2014,ROY,Tim Hardaway Jr.,1,124,23,0.17886178861788618,0.8211382113821138,0.6742679621918171
Dell Curry,SportSouth,2014,ROY,Mason Plumlee,1,124,58,0.4634146341463415,0.5365853658536586,0.28792385484830463
Dennis Neumann,ESPN 580 AM,2014,ROY,Victor Oladipo,5,124,364,2.9186991869918697,2.0813008130081303,4.331813074228304
Dominique Wilkins,Fox Sports South,2014,ROY,Michael Carter-Williams,5,124,569,4.585365853658536,0.4146341463414638,0.17192147531231441
Doug Smith,Toronto Star,2014,ROY,Trey Burke,3,124,96,0.7560975609756098,2.2439024390243905,5.035098155859608
Dwain Price,Ft. Worth Star Telegam,2014,ROY,Michael Carter-Williams,5,124,569,4.585365853658536,0.4146341463414638,0.17192147531231441
Eddie Sefko,Dallas Morning News,2014,ROY,Trey Burke,3,124,96,0.7560975609756098,2.2439024390243905,5.035098155859608
Eric Hasseltine,92.9 FM ESPN/680 AM,2014,ROY,Michael Carter-Williams,5,124,569,4.585365853658536,0.4146341463414638,0.17192147531231441
Eric Reid,Sun Sports,2014,ROY,Michael Carter-Williams,5,124,569,4.585365853658536,0.4146341463414638,0.17192147531231441
Ernie Johnson,TNT,2014,ROY,Michael Carter-Williams,5,124,569,4.585365853658536,0.4146341463414638,0.17192147531231441
Fran Blinebury,NBA.com,2014,ROY,Mason Plumlee,3,124,58,0.44715447154471544,2.5528455284552845,6.5170202921541405
Fred McLeod,Fox Sports Ohio,2014,ROY,Michael Carter-Williams,5,124,569,4.585365853658536,0.4146341463414638,0.17192147531231441
Gary Gerould,CSN-CA,2014,ROY,Michael Carter-Williams,5,124,569,4.585365853658536,0.4146341463414638,0.17192147531231441
Gary Washburn,Boston Globe,2014,ROY,Tim Hardaway Jr.,1,124,23,0.17886178861788618,0.8211382113821138,0.6742679621918171
Glenn Consor,106.7 The Fan,2014,ROY,Gorgui Dieng,1,124,3,0.016260162601626018,0.983739837398374,0.9677440676845793
Grant Napear,CSN-CA,2014,ROY,Mason Plumlee,1,124,58,0.4634146341463415,0.5365853658536586,0.28792385484830463
Howard Beck,Bleacher Report,2014,ROY,Mason Plumlee,1,124,58,0.4634146341463415,0.5365853658536586,0.28792385484830463
Hubie Brown,ESPN,2014,ROY,Mason Plumlee,1,124,58,0.4634146341463415,0.5365853658536586,0.28792385484830463
Ian Eagle,YES Network,2014,ROY,Mason Plumlee,1,124,58,0.4634146341463415,0.5365853658536586,0.28792385484830463
Israel Gutierrez,ESPN.com,2014,ROY,Michael Carter-Williams,5,124,569,4.585365853658536,0.4146341463414638,0.17192147531231441
JA Adande,ESPN.com,2014,ROY,Mason Plumlee,1,124,58,0.4634146341463415,0.5365853658536586,0.28792385484830463
Jack Armstrong,SportsNet/TSN,2014,ROY,Nick Calathes,1,124,1,0,1,1
Jason Jones,Sacramento Bee,2014,ROY,Michael Carter-Williams,5,124,569,4.585365853658536,0.4146341463414638,0.17192147531231441
Jason Kosmicki,Altitude Radio Network,2014,ROY,Trey Burke,3,124,96,0.7560975609756098,2.2439024390243905,5.035098155859608
Jason Lloyd,Akron Beacon Journal,2014,ROY,Michael Carter-Williams,5,124,569,4.585365853658536,0.4146341463414638,0.17192147531231441
Jeff McDonald,San Antonio Express-News,2014,ROY,Mason Plumlee,1,124,58,0.4634146341463415,0.5365853658536586,0.28792385484830463
Jeff Turner,Fox Sports Florida,2014,ROY,Michael Carter-Williams,1,124,569,4.617886178861789,3.617886178861789,13.089100403199156
Jeff Zillgitt,USA Today,2014,ROY,Michael Carter-Williams,5,124,569,4.585365853658536,0.4146341463414638,0.17192147531231441
Jerry Zgoda,Minneapolis Star Tribune,2014,ROY,Mason Plumlee,1,124,58,0.4634146341463415,0.5365853658536586,0.28792385484830463
